Timestamp,Sensor ID,Pressure Reading (Pa),Operational Status,Last Maintenance Date,Ambient Temperature,Vibration Level,Sensor Model,Last Calibration Date,Error Code
2023-01-24 04:00:00,PS205,93511.94890466539,Working,2022-11-26 04:00:00,20.671574415522343,Medium,PS-L4,2022-11-02 04:00:00,NA
2023-01-24 05:00:00,PS205,105914.94885056077,Working,2022-09-23 05:00:00,20.161414380723212,High,PS-L4,2022-11-29 05:00:00,NA
2023-01-24 06:00:00,PS205,103152.307401582,Working,2022-08-08 06:00:00,22.169888739552494,High,PS-L4,2022-10-24 06:00:00,NA
2023-01-24 07:00:00,PS205,103272.84243087182,Working,2022-12-10 07:00:00,18.942794334730436,Low,PS-L4,2022-12-14 07:00:00,NA
2023-01-24 08:00:00,PS205,110370.69328634263,Working,2022-12-04 08:00:00,24.97908711431298,Low,PS-L4,2022-10-03 08:00:00,NA
2023-01-24 09:00:00,PS205,106829.3743362179,Working,2022-12-23 09:00:00,24.92272493726746,Low,PS-L4,2022-10-22 09:00:00,NA
2023-01-24 10:00:00,PS205,102931.3242223214,Working,2022-10-24 10:00:00,20.304080870796717,Low,PS-L4,2022-10-30 10:00:00,NA
2023-01-24 11:00:00,PS205,100416.3011068091,Working,2022-12-18 11:00:00,21.841017700931154,High,PS-L4,2022-11-23 11:00:00,NA
2023-01-24 12:00:00,PS205,103176.51684194313,Working,2022-09-07 12:00:00,18.094383992759838,Low,PS-L4,2022-11-11 12:00:00,NA
2023-01-24 13:00:00,PS205,103299.0893992151,Down,2022-10-29 13:00:00,24.714619357381803,Low,PS-L4,2022-09-04 13:00:00,NA
2023-01-24 14:00:00,PS205,107754.94603659227,Working,2022-11-30 14:00:00,24.08441310559415,Low,PS-L4,2022-10-21 14:00:00,E203
2023-01-24 15:00:00,PS205,112333.5624996141,Working,2022-08-17 15:00:00,23.83498305290634,Low,PS-L4,2022-10-09 15:00:00,NA
2023-01-24 16:00:00,PS205,103689.83443459711,Working,2022-11-30 16:00:00,24.4478899229155,Medium,PS-L4,2022-09-17 16:00:00,NA
2023-01-24 17:00:00,PS205,105408.01247112479,Working,2022-10-18 17:00:00,20.58165311413216,Medium,PS-L4,2022-12-25 17:00:00,E202
2023-01-24 18:00:00,PS205,108887.35809351128,Working,2022-12-17 18:00:00,22.470790267008216,Medium,PS-L4,2022-11-12 18:00:00,NA
2023-01-24 19:00:00,PS205,105987.61504818777,Needs Maintenance,2022-08-03 19:00:00,18.859149899821986,Medium,PS-L4,2022-10-28 19:00:00,NA
2023-01-24 20:00:00,PS205,100024.11534107318,Working,2022-09-15 20:00:00,18.786760020771855,Low,PS-L4,2022-11-16 20:00:00,NA
2023-01-24 21:00:00,PS205,95475.39579651918,Working,2022-09-01 21:00:00,20.212565950334152,Medium,PS-L4,2022-10-16 21:00:00,NA
2023-01-24 22:00:00,PS205,100137.54997131113,Working,2022-10-28 22:00:00,20.001983221325528,Low,PS-L4,2022-10-10 22:00:00,NA
2023-01-24 23:00:00,PS205,106700.90102705083,Working,2022-08-17 23:00:00,18.38151693326348,High,PS-L4,2022-08-26 23:00:00,E202
2023-01-25 00:00:00,PS205,104817.44172029759,Working,2022-10-01 00:00:00,19.90666904046237,Low,PS-L4,2022-12-05 00:00:00,NA
2023-01-25 01:00:00,PS205,101471.48562924085,Working,2022-11-22 01:00:00,24.144452169318683,Low,PS-L4,2022-09-11 01:00:00,NA
2023-01-25 02:00:00,PS205,99302.14381134235,Working,2022-12-11 02:00:00,18.50177766111078,Low,PS-L4,2022-12-10 02:00:00,NA
2023-01-25 03:00:00,PS205,103696.76362345273,Working,2022-12-03 03:00:00,19.586695253309188,Medium,PS-L4,2022-09-25 03:00:00,NA
2023-01-25 04:00:00,PS205,100648.09116353502,Working,2022-11-13 04:00:00,22.616978786717155,Medium,PS-L4,2022-09-06 04:00:00,NA
2023-01-25 05:00:00,PS205,107870.48089832626,Working,2022-11-22 05:00:00,20.654821153509562,Low,PS-L4,2022-09-11 05:00:00,NA
2023-01-25 06:00:00,PS205,108813.38187834981,Working,2022-08-29 06:00:00,18.07465023220012,Low,PS-L4,2022-12-24 06:00:00,NA
2023-01-25 07:00:00,PS205,110690.51785876323,Down,2022-11-09 07:00:00,19.671405452052767,Low,PS-L4,2022-11-02 07:00:00,NA
2023-01-25 08:00:00,PS205,106338.74100400531,Working,2022-09-05 08:00:00,22.87321300800919,Low,PS-L4,2022-11-15 08:00:00,NA
2023-01-25 09:00:00,PS205,105508.98332703844,Working,2022-12-17 09:00:00,23.806427526599347,Low,PS-L4,2022-10-08 09:00:00,E203
2023-01-25 10:00:00,PS205,108988.9687426693,Working,2022-10-31 10:00:00,20.940352451142545,Low,PS-L4,2022-12-20 10:00:00,NA
2023-01-25 11:00:00,PS205,107207.13147846765,Working,2022-09-23 11:00:00,20.299271897106706,High,PS-L4,2022-11-05 11:00:00,E203
2023-01-25 12:00:00,PS205,105565.21413955952,Needs Maintenance,2022-10-11 12:00:00,21.509189668873113,Low,PS-L4,2022-08-28 12:00:00,NA
2023-01-25 13:00:00,PS205,105962.25976489639,Working,2022-11-24 13:00:00,18.51957206690839,Low,PS-L4,2022-08-24 13:00:00,NA
2023-01-25 14:00:00,PS205,107992.7718092835,Down,2022-09-14 14:00:00,23.335139962094036,High,PS-L4,2022-12-10 14:00:00,NA
2023-01-25 15:00:00,PS205,97807.90487573441,Down,2022-11-20 15:00:00,21.320630603741293,Medium,PS-L4,2022-12-25 15:00:00,NA
2023-01-25 16:00:00,PS205,103461.72253803752,Needs Maintenance,2022-09-19 16:00:00,22.15386413106657,Medium,PS-L4,2022-08-08 16:00:00,NA
2023-01-25 17:00:00,PS205,111227.68826522512,Working,2022-08-31 17:00:00,21.54412406094355,Medium,PS-L4,2022-11-06 17:00:00,NA
2023-01-25 18:00:00,PS205,110890.32251620962,Working,2022-09-10 18:00:00,21.600510031256242,Low,PS-L4,2022-12-08 18:00:00,NA
2023-01-25 19:00:00,PS205,100167.40376545575,Working,2022-10-20 19:00:00,19.014031543736152,Medium,PS-L4,2022-08-22 19:00:00,NA
2023-01-25 20:00:00,PS205,106289.03849358224,Working,2022-12-16 20:00:00,23.209909119850465,Low,PS-L4,2022-10-09 20:00:00,NA
2023-01-25 21:00:00,PS205,95989.14394387334,Needs Maintenance,2022-11-21 21:00:00,19.088137375179212,Low,PS-L4,2022-08-13 21:00:00,NA
2023-01-25 22:00:00,PS205,111105.78891786755,Working,2022-09-23 22:00:00,21.278134268340303,Low,PS-L4,2022-11-18 22:00:00,NA
2023-01-25 23:00:00,PS205,99526.70783897156,Working,2022-10-26 23:00:00,24.156227686404332,Medium,PS-L4,2022-09-24 23:00:00,NA
2023-01-26 00:00:00,PS205,106917.74081988753,Working,2022-10-31 00:00:00,23.769897432208335,Low,PS-L4,2022-09-23 00:00:00,NA
2023-01-26 01:00:00,PS205,95937.17871443553,Working,2022-11-15 01:00:00,19.9549225922819,Medium,PS-L4,2022-12-02 01:00:00,NA
2023-01-26 02:00:00,PS205,102955.00928851272,Working,2022-08-07 02:00:00,24.745407385069026,Medium,PS-L4,2022-12-05 02:00:00,E202
2023-01-26 03:00:00,PS205,103145.80007608606,Working,2022-09-04 03:00:00,18.96629329237872,Low,PS-L4,2022-10-16 03:00:00,NA
2023-01-26 04:00:00,PS205,104419.74315621235,Working,2022-12-22 04:00:00,21.763723241965295,Low,PS-L4,2022-09-30 04:00:00,NA
2023-01-26 05:00:00,PS205,110959.8349817526,Working,2022-07-31 05:00:00,23.990861344881615,Low,PS-L4,2022-09-28 05:00:00,NA
2023-01-26 06:00:00,PS205,104564.71980074095,Working,2022-12-08 06:00:00,20.72865050939702,Low,PS-L4,2022-11-18 06:00:00,NA
2023-01-26 07:00:00,PS205,112817.92891371412,Working,2022-10-22 07:00:00,24.19703539419328,High,PS-L4,2022-10-21 07:00:00,NA
2023-01-26 08:00:00,PS205,100635.8496559062,Working,2022-08-29 08:00:00,22.7634573572253,Low,PS-L4,2022-12-24 08:00:00,NA
2023-01-26 09:00:00,PS205,102733.85429985992,Working,2022-12-02 09:00:00,18.42700118119553,Medium,PS-L4,2022-10-14 09:00:00,NA
2023-01-26 10:00:00,PS205,99952.50033923722,Working,2022-09-20 10:00:00,22.12993106500921,Low,PS-L4,2022-11-13 10:00:00,NA
2023-01-26 11:00:00,PS205,109181.19457876284,Working,2022-10-04 11:00:00,20.932057185841508,High,PS-L4,2022-09-24 11:00:00,NA
2023-01-26 12:00:00,PS205,99649.27131529246,Working,2022-08-28 12:00:00,22.257156364439695,High,PS-L4,2022-08-16 12:00:00,NA
2023-01-26 13:00:00,PS205,103249.12465269456,Working,2022-11-14 13:00:00,18.17289188567351,Medium,PS-L4,2022-12-24 13:00:00,NA
2023-01-26 14:00:00,PS205,101994.52016678505,Working,2022-11-15 14:00:00,19.22250167673307,Low,PS-L4,2022-09-11 14:00:00,NA
2023-01-26 15:00:00,PS205,107714.56951426904,Working,2022-08-10 15:00:00,19.434846910586845,Low,PS-L4,2022-09-05 15:00:00,NA
2023-01-26 16:00:00,PS205,102216.54614769157,Working,2022-10-08 16:00:00,19.475496490209537,Low,PS-L4,2022-11-15 16:00:00,E202
2023-01-26 17:00:00,PS205,106311.76838934688,Working,2022-08-16 17:00:00,18.346919481076043,High,PS-L4,2022-08-19 17:00:00,NA
2023-01-26 18:00:00,PS205,109214.79223706553,Working,2022-12-06 18:00:00,23.537740756543617,Medium,PS-L4,2022-12-07 18:00:00,NA
2023-01-26 19:00:00,PS205,102849.75185720924,Working,2022-12-07 19:00:00,24.464349246950217,Low,PS-L4,2022-09-06 19:00:00,E202
2023-01-26 20:00:00,PS205,106915.2408504416,Needs Maintenance,2022-10-07 20:00:00,22.980468854200744,Low,PS-L4,2022-08-14 20:00:00,E203
2023-01-26 21:00:00,PS205,106190.81552131295,Working,2022-09-20 21:00:00,19.93231228176462,High,PS-L4,2022-09-12 21:00:00,NA
2023-01-26 22:00:00,PS205,108133.56486445233,Working,2022-10-14 22:00:00,23.213840838533677,Medium,PS-L4,2022-09-10 22:00:00,NA
2023-01-26 23:00:00,PS205,110597.83787511794,Down,2022-11-11 23:00:00,18.301007308351856,Low,PS-L4,2022-08-28 23:00:00,NA
2023-01-27 00:00:00,PS205,107854.6097998248,Working,2022-12-16 00:00:00,18.14962778578769,Low,PS-L4,2022-09-12 00:00:00,NA
2023-01-27 01:00:00,PS205,101427.48956219613,Needs Maintenance,2022-10-26 01:00:00,18.71942559932333,Low,PS-L4,2022-11-19 01:00:00,NA
2023-01-27 02:00:00,PS205,114312.97442369301,Working,2022-08-14 02:00:00,20.27734000063311,Low,PS-L4,2022-08-27 02:00:00,NA
2023-01-27 03:00:00,PS205,108111.19046385102,Needs Maintenance,2022-11-04 03:00:00,18.528790690942824,Low,PS-L4,2022-08-12 03:00:00,NA
2023-01-27 04:00:00,PS205,110398.36581755588,Working,2022-12-16 04:00:00,24.569194382363698,Medium,PS-L4,2022-09-20 04:00:00,NA
2023-01-27 05:00:00,PS205,95794.19351339835,Working,2022-08-16 05:00:00,23.607191856949772,Low,PS-L4,2022-10-11 05:00:00,NA
2023-01-27 06:00:00,PS205,112733.68291554607,Working,2022-11-13 06:00:00,22.75775672740936,Low,PS-L4,2022-09-08 06:00:00,NA
2023-01-27 07:00:00,PS205,109420.39922688228,Needs Maintenance,2022-10-05 07:00:00,20.89756260398164,Medium,PS-L4,2022-10-30 07:00:00,NA
2023-01-27 08:00:00,PS205,105021.6573808826,Working,2022-11-08 08:00:00,23.76289712916105,Medium,PS-L4,2022-09-13 08:00:00,NA
2023-01-27 09:00:00,PS205,98571.56817815006,Working,2022-08-31 09:00:00,18.405495322682036,Low,PS-L4,2022-08-12 09:00:00,NA
2023-01-27 10:00:00,PS205,105404.9268914596,Working,2022-11-16 10:00:00,18.48426994795815,Low,PS-L4,2022-12-20 10:00:00,NA
2023-01-27 11:00:00,PS205,102233.27591299346,Working,2022-12-11 11:00:00,18.76095276792566,Medium,PS-L4,2022-08-14 11:00:00,NA
2023-01-27 12:00:00,PS205,104751.55399684254,Working,2022-08-01 12:00:00,22.051310852831264,Low,PS-L4,2022-09-10 12:00:00,NA
2023-01-27 13:00:00,PS205,102556.04659000061,Working,2022-10-14 13:00:00,22.29617304678893,Low,PS-L4,2022-11-11 13:00:00,E203
2023-01-27 14:00:00,PS205,99836.38332507997,Working,2022-09-25 14:00:00,20.389501432059483,Low,PS-L4,2022-12-01 14:00:00,NA
2023-01-27 15:00:00,PS205,106267.36063791881,Working,2022-12-21 15:00:00,21.185480126300927,Low,PS-L4,2022-10-10 15:00:00,NA
2023-01-27 16:00:00,PS205,99495.33293477328,Working,2022-12-27 16:00:00,24.786617975666314,High,PS-L4,2022-10-23 16:00:00,NA
2023-01-27 17:00:00,PS205,104405.86900822118,Working,2022-08-04 17:00:00,24.072917131227015,Medium,PS-L4,2022-09-25 17:00:00,NA
2023-01-27 18:00:00,PS205,99465.7629524234,Working,2022-11-25 18:00:00,21.48375479625046,Medium,PS-L4,2022-08-09 18:00:00,NA
2023-01-27 19:00:00,PS205,100857.13157305054,Working,2022-11-22 19:00:00,19.186681651846953,Medium,PS-L4,2022-08-04 19:00:00,NA
2023-01-27 20:00:00,PS205,103614.90276575838,Working,2022-10-27 20:00:00,20.56419337058147,Medium,PS-L4,2022-09-20 20:00:00,NA
2023-01-27 21:00:00,PS205,111794.8513060832,Working,2022-12-23 21:00:00,19.298333682430684,Low,PS-L4,2022-11-30 21:00:00,NA
2023-01-27 22:00:00,PS205,105227.52978145937,Working,2022-08-18 22:00:00,19.05641265187823,Medium,PS-L4,2022-12-12 22:00:00,NA
2023-01-27 23:00:00,PS205,112412.11991574429,Working,2022-12-03 23:00:00,18.867005822900207,Low,PS-L4,2022-12-19 23:00:00,E203
2023-01-28 00:00:00,PS205,112214.16618003121,Working,2022-09-11 00:00:00,21.109314438122688,Medium,PS-L4,2022-09-30 00:00:00,E201
2023-01-28 01:00:00,PS205,105227.49874882569,Working,2022-10-07 01:00:00,18.854639028316324,Low,PS-L4,2022-09-21 01:00:00,NA
2023-01-28 02:00:00,PS205,104350.9087817705,Working,2022-12-10 02:00:00,19.951596683044478,Low,PS-L4,2022-12-16 02:00:00,NA
2023-01-28 03:00:00,PS205,107711.36711794052,Needs Maintenance,2022-11-21 03:00:00,24.436666532216105,Low,PS-L4,2022-11-30 03:00:00,NA
2023-01-28 04:00:00,PS205,107828.7924822068,Working,2022-11-14 04:00:00,22.416633689215594,Low,PS-L4,2022-12-20 04:00:00,NA
2023-01-28 05:00:00,PS205,104816.34987786229,Working,2022-10-05 05:00:00,24.10496603814852,Low,PS-L4,2022-11-05 05:00:00,NA
2023-01-28 06:00:00,PS205,108237.28969351365,Needs Maintenance,2022-11-30 06:00:00,22.260673251831378,Low,PS-L4,2022-12-29 06:00:00,NA
2023-01-28 07:00:00,PS205,96057.45159014605,Needs Maintenance,2022-09-04 07:00:00,18.21354742466228,Low,PS-L4,2022-08-27 07:00:00,NA
2023-01-28 08:00:00,PS205,103877.06803741842,Working,2022-10-04 08:00:00,22.247841296964694,Medium,PS-L4,2022-11-06 08:00:00,NA
2023-01-28 09:00:00,PS205,98402.49052387841,Working,2022-12-13 09:00:00,21.74651513601969,Low,PS-L4,2022-10-02 09:00:00,NA
2023-01-28 10:00:00,PS205,100761.59633941278,Working,2022-09-30 10:00:00,21.263576125038806,Low,PS-L4,2022-09-04 10:00:00,NA
2023-01-28 11:00:00,PS205,96442.61611253866,Down,2022-11-02 11:00:00,22.05530340071452,High,PS-L4,2022-11-28 11:00:00,NA
2023-01-28 12:00:00,PS205,116606.06764655793,Working,2022-09-17 12:00:00,23.82293704625063,Low,PS-L4,2022-12-01 12:00:00,NA
2023-01-28 13:00:00,PS205,104217.20910849357,Working,2022-08-15 13:00:00,18.01720742732571,Medium,PS-L4,2022-11-24 13:00:00,NA
2023-01-28 14:00:00,PS205,105367.98660753795,Working,2022-08-24 14:00:00,18.33993252048844,Medium,PS-L4,2022-12-06 14:00:00,NA
2023-01-28 15:00:00,PS205,102870.20992844921,Working,2022-08-24 15:00:00,19.392456347319076,Low,PS-L4,2022-09-03 15:00:00,NA
2023-01-28 16:00:00,PS205,99703.04834627526,Working,2022-10-16 16:00:00,19.70198607933658,Low,PS-L4,2022-08-15 16:00:00,NA
2023-01-28 17:00:00,PS205,103892.16569961832,Working,2022-08-17 17:00:00,20.338762077076055,Low,PS-L4,2022-12-14 17:00:00,NA
2023-01-28 18:00:00,PS205,102184.92652161908,Working,2022-09-25 18:00:00,21.510224949342692,Low,PS-L4,2022-10-13 18:00:00,E201
2023-01-28 19:00:00,PS205,100302.65564546599,Working,2022-11-15 19:00:00,24.58868593561065,Low,PS-L4,2022-11-15 19:00:00,E202
2023-01-28 20:00:00,PS205,112829.13246861579,Working,2022-11-28 20:00:00,18.232431132137386,High,PS-L4,2022-10-05 20:00:00,E203
2023-01-28 21:00:00,PS205,105702.97181644129,Working,2022-11-15 21:00:00,21.154009610134306,High,PS-L4,2022-10-15 21:00:00,NA
2023-01-28 22:00:00,PS205,115133.08864533009,Working,2022-12-22 22:00:00,22.742778569479263,Low,PS-L4,2022-12-26 22:00:00,NA
2023-01-28 23:00:00,PS205,104840.42984586829,Working,2022-12-06 23:00:00,20.228583387561756,Low,PS-L4,2022-09-15 23:00:00,NA
2023-01-29 00:00:00,PS205,106872.09004824389,Working,2022-10-08 00:00:00,24.331890375863004,Low,PS-L4,2022-11-21 00:00:00,E203
2023-01-29 01:00:00,PS205,103864.15348307109,Working,2022-12-30 01:00:00,19.445810862145226,Medium,PS-L4,2022-10-30 01:00:00,NA
2023-01-29 02:00:00,PS205,101206.02699862857,Working,2022-11-24 02:00:00,23.50137492782533,Medium,PS-L4,2022-11-07 02:00:00,NA
2023-01-29 03:00:00,PS205,96650.49047375393,Working,2022-09-06 03:00:00,24.406253130239936,Low,PS-L4,2022-09-20 03:00:00,NA
2023-01-29 04:00:00,PS205,113314.57581332957,Working,2022-11-21 04:00:00,20.789462553968637,Medium,PS-L4,2022-09-25 04:00:00,NA
2023-01-29 05:00:00,PS205,104956.91005089424,Down,2022-10-28 05:00:00,19.22944857308084,Medium,PS-L4,2022-09-01 05:00:00,NA
2023-01-29 06:00:00,PS205,108327.53947937116,Working,2022-11-04 06:00:00,22.189409144695656,Low,PS-L4,2022-12-20 06:00:00,NA
2023-01-29 07:00:00,PS205,111688.85420973494,Working,2022-10-15 07:00:00,22.011556590343485,Medium,PS-L4,2022-11-26 07:00:00,NA
2023-01-29 08:00:00,PS205,104026.92998064046,Working,2022-11-02 08:00:00,18.086901425243404,Medium,PS-L4,2022-12-13 08:00:00,E201
2023-01-29 09:00:00,PS205,105040.39725306744,Working,2022-08-16 09:00:00,19.3040844262094,Low,PS-L4,2022-09-11 09:00:00,NA
2023-01-29 10:00:00,PS205,112620.52209531706,Working,2022-10-29 10:00:00,22.86712858105802,Low,PS-L4,2022-11-08 10:00:00,NA
2023-01-29 11:00:00,PS205,112006.71014917047,Working,2022-12-19 11:00:00,23.079562517359832,High,PS-L4,2022-11-06 11:00:00,NA
2023-01-29 12:00:00,PS205,110327.37431365857,Working,2022-12-24 12:00:00,23.37516059900318,Medium,PS-L4,2022-08-31 12:00:00,NA
2023-01-29 13:00:00,PS205,101585.1737310361,Working,2022-11-28 13:00:00,18.620083752790805,Low,PS-L4,2022-11-27 13:00:00,NA
2023-01-29 14:00:00,PS205,106383.77315784522,Working,2022-12-21 14:00:00,21.302692036224556,High,PS-L4,2022-09-04 14:00:00,NA
2023-01-29 15:00:00,PS205,102784.28126514237,Working,2022-12-27 15:00:00,19.80729516626894,Low,PS-L4,2022-08-23 15:00:00,E201
2023-01-29 16:00:00,PS205,101741.85503966825,Working,2022-09-24 16:00:00,23.79995224668352,Low,PS-L4,2022-11-27 16:00:00,NA
2023-01-29 17:00:00,PS205,104497.16444767192,Working,2022-08-27 17:00:00,22.08606932792017,Low,PS-L4,2022-12-11 17:00:00,NA
2023-01-29 18:00:00,PS205,103708.48329022594,Working,2022-11-14 18:00:00,22.14747885371073,High,PS-L4,2022-10-28 18:00:00,E202
2023-01-29 19:00:00,PS205,105456.92267973779,Working,2022-12-14 19:00:00,22.96557524272105,Medium,PS-L4,2022-08-17 19:00:00,NA
2023-01-29 20:00:00,PS205,104150.8257813701,Working,2022-11-27 20:00:00,23.408674728803113,Low,PS-L4,2022-10-31 20:00:00,NA
2023-01-29 21:00:00,PS205,105568.72569348406,Working,2022-11-10 21:00:00,23.02661273388699,Medium,PS-L4,2022-09-24 21:00:00,NA
2023-01-29 22:00:00,PS205,104253.54551503588,Down,2022-12-21 22:00:00,22.631967003526892,Low,PS-L4,2022-12-17 22:00:00,NA
2023-01-29 23:00:00,PS205,101759.82441141478,Working,2022-09-26 23:00:00,22.334351036230267,Medium,PS-L4,2022-08-15 23:00:00,NA
2023-01-30 00:00:00,PS205,114819.35430233888,Needs Maintenance,2022-08-25 00:00:00,20.546123096962802,Medium,PS-L4,2022-08-06 00:00:00,NA
2023-01-30 01:00:00,PS205,103905.89641975162,Working,2022-12-30 01:00:00,23.00144366542231,Medium,PS-L4,2022-10-22 01:00:00,NA
2023-01-30 02:00:00,PS205,113253.25254422166,Working,2022-10-21 02:00:00,21.017945353475813,Medium,PS-L4,2022-09-19 02:00:00,NA
2023-01-30 03:00:00,PS205,108315.1044046204,Working,2022-10-22 03:00:00,22.3497434816599,Low,PS-L4,2022-08-20 03:00:00,NA
2023-01-30 04:00:00,PS205,101410.14054267421,Down,2022-08-16 04:00:00,19.48133447987265,Low,PS-L4,2022-09-04 04:00:00,NA
2023-01-30 05:00:00,PS205,99879.2414417429,Working,2022-08-15 05:00:00,22.179403955952285,Low,PS-L4,2022-11-18 05:00:00,NA
2023-01-30 06:00:00,PS205,100596.87319904898,Working,2022-11-16 06:00:00,22.109396266246552,Medium,PS-L4,2022-09-27 06:00:00,NA
2023-01-30 07:00:00,PS205,91257.89789601637,Working,2022-08-08 07:00:00,23.28318787237206,Low,PS-L4,2022-10-09 07:00:00,NA
2023-01-30 08:00:00,PS205,108088.14223367494,Working,2022-12-31 08:00:00,23.33759137946057,Medium,PS-L4,2022-08-26 08:00:00,NA
2023-01-30 09:00:00,PS205,108585.0760941294,Working,2022-12-31 09:00:00,23.898694314545192,Low,PS-L4,2022-10-31 09:00:00,NA
2023-01-30 10:00:00,PS205,99567.61938171425,Needs Maintenance,2022-09-30 10:00:00,20.83386657939911,Medium,PS-L4,2022-09-24 10:00:00,NA
2023-01-30 11:00:00,PS205,104164.62592304654,Working,2022-12-23 11:00:00,19.77121934983367,Medium,PS-L4,2022-10-15 11:00:00,NA
2023-01-30 12:00:00,PS205,108286.18062483078,Needs Maintenance,2022-10-11 12:00:00,22.0468029831763,Low,PS-L4,2022-11-21 12:00:00,NA
2023-01-30 13:00:00,PS205,103503.8300540078,Working,2022-11-28 13:00:00,19.611496125467806,Low,PS-L4,2022-12-09 13:00:00,E201
2023-01-30 14:00:00,PS205,99207.6793018248,Working,2022-08-25 14:00:00,20.853603547682898,Low,PS-L4,2022-10-16 14:00:00,NA
2023-01-30 15:00:00,PS205,101656.92743652589,Working,2022-12-27 15:00:00,23.58649457613724,Low,PS-L4,2022-09-21 15:00:00,NA
2023-01-30 16:00:00,PS205,103688.66009125645,Down,2022-09-20 16:00:00,21.224939941441754,Low,PS-L4,2022-10-05 16:00:00,NA
2023-01-30 17:00:00,PS205,109888.50156165834,Working,2022-08-15 17:00:00,19.796414649816825,Medium,PS-L4,2022-12-14 17:00:00,NA
2023-01-30 18:00:00,PS205,94397.2549038882,Working,2022-12-29 18:00:00,22.20191214448749,Low,PS-L4,2022-09-12 18:00:00,NA
2023-01-30 19:00:00,PS205,107341.37423165569,Working,2022-12-23 19:00:00,24.133424699798464,Medium,PS-L4,2022-11-13 19:00:00,NA
2023-01-30 20:00:00,PS205,105536.53206037794,Working,2022-09-23 20:00:00,19.88731208527596,Low,PS-L4,2022-08-30 20:00:00,NA
2023-01-30 21:00:00,PS205,112678.87746102038,Working,2022-08-12 21:00:00,24.975996735552627,Low,PS-L4,2022-10-09 21:00:00,NA
2023-01-30 22:00:00,PS205,104081.98505613043,Working,2022-08-18 22:00:00,20.858951840213447,Medium,PS-L4,2022-12-10 22:00:00,NA
2023-01-30 23:00:00,PS205,106043.16871138535,Working,2022-08-28 23:00:00,23.228802671203397,High,PS-L4,2022-12-26 23:00:00,NA
2023-01-31 00:00:00,PS205,102710.70601048885,Working,2022-11-12 00:00:00,21.889321869251866,Low,PS-L4,2022-11-05 00:00:00,NA
2023-01-31 01:00:00,PS205,106280.27374661705,Working,2022-08-08 01:00:00,20.01586892948618,Medium,PS-L4,2022-11-08 01:00:00,NA
2023-01-31 02:00:00,PS205,104399.34188767348,Working,2022-11-16 02:00:00,19.604945901000566,Low,PS-L4,2022-09-28 02:00:00,NA
2023-01-31 03:00:00,PS205,104196.53787193166,Working,2022-12-28 03:00:00,19.994184563522325,Low,PS-L4,2022-10-02 03:00:00,NA
2023-01-31 04:00:00,PS205,108442.61114037572,Working,2022-12-16 04:00:00,24.893697484047024,High,PS-L4,2022-10-21 04:00:00,NA
2023-01-31 05:00:00,PS205,101488.87908215537,Working,2022-10-28 05:00:00,21.907677373146143,Low,PS-L4,2022-08-25 05:00:00,NA
2023-01-31 06:00:00,PS205,106288.74522463801,Working,2022-10-24 06:00:00,20.406061728527177,Medium,PS-L4,2022-12-16 06:00:00,NA
2023-01-31 07:00:00,PS205,104550.44337148906,Working,2022-10-05 07:00:00,20.94787867445927,Medium,PS-L4,2022-12-05 07:00:00,NA
2023-01-31 08:00:00,PS205,107892.35737262928,Working,2022-11-21 08:00:00,24.858949981869273,Low,PS-L4,2022-08-22 08:00:00,NA
2023-01-31 09:00:00,PS205,100484.30621965528,Working,2022-09-26 09:00:00,24.529682037770563,Low,PS-L4,2022-09-13 09:00:00,NA
2023-01-31 10:00:00,PS205,105463.96896572917,Needs Maintenance,2022-08-31 10:00:00,23.530320275897978,Low,PS-L4,2022-10-28 10:00:00,NA
2023-01-31 11:00:00,PS205,107225.3649929789,Working,2022-10-06 11:00:00,22.943443353755494,Low,PS-L4,2022-11-03 11:00:00,NA
2023-01-31 12:00:00,PS205,104676.58650486555,Working,2022-10-03 12:00:00,23.48453800633803,High,PS-L4,2022-08-10 12:00:00,NA
2023-01-31 13:00:00,PS205,99679.74693346302,Working,2022-08-19 13:00:00,19.6513495151756,Low,PS-L4,2022-11-12 13:00:00,NA
2023-01-31 14:00:00,PS205,104360.31428648044,Working,2022-08-17 14:00:00,21.02022773931345,Low,PS-L4,2022-10-02 14:00:00,NA
2023-01-31 15:00:00,PS205,110760.1372817647,Working,2022-12-03 15:00:00,20.40091680917002,High,PS-L4,2022-11-08 15:00:00,NA
2023-01-31 16:00:00,PS205,104034.0469882514,Working,2022-11-16 16:00:00,24.752092845554074,Low,PS-L4,2022-11-14 16:00:00,NA
2023-01-31 17:00:00,PS205,105677.15382131172,Needs Maintenance,2022-12-17 17:00:00,21.657463843688227,Medium,PS-L4,2022-10-01 17:00:00,NA
2023-01-31 18:00:00,PS205,102305.2228981145,Working,2022-10-22 18:00:00,24.83237784457176,Low,PS-L4,2022-10-08 18:00:00,NA
2023-01-31 19:00:00,PS205,110519.26738396648,Working,2022-10-08 19:00:00,21.888432638294915,Medium,PS-L4,2022-08-14 19:00:00,E201
2023-01-31 20:00:00,PS205,104114.15600662543,Working,2022-10-29 20:00:00,24.462413208899854,Low,PS-L4,2022-09-03 20:00:00,NA
2023-01-31 21:00:00,PS205,104241.19207570187,Working,2022-08-23 21:00:00,18.07563106336275,Low,PS-L4,2022-10-25 21:00:00,E202
