Timestamp,Sensor ID,Temperature Reading (°C),Operational Status,Last Maintenance Date,Ambient Humidity,Heat Source Proximity,Sensor Model,Last Calibration Date,Error Code
2023-01-23 23:00:00,TS313,21.732049745474203,Working,2022-10-12 23:00:00,50.76728197566956,Far,TS-T2,2022-10-04 23:00:00,NA
2023-01-24 00:00:00,TS313,22.49201204741818,Needs Maintenance,2022-11-08 00:00:00,51.40067558052564,Near,TS-T2,2022-08-23 00:00:00,E301
2023-01-24 01:00:00,TS313,20.34477693652762,Working,2022-12-19 01:00:00,31.274931304779404,Far,TS-T2,2022-11-05 01:00:00,NA
2023-01-24 02:00:00,TS313,21.4603588883726,Working,2022-08-28 02:00:00,36.35275952512654,Medium,TS-T2,2022-12-16 02:00:00,NA
2023-01-24 03:00:00,TS313,22.825195835009552,Needs Maintenance,2022-11-24 03:00:00,46.18001853606357,Far,TS-T2,2022-08-09 03:00:00,E302
2023-01-24 04:00:00,TS313,20.598253871927668,Working,2022-08-03 04:00:00,68.17450419308875,Medium,TS-T2,2022-10-31 04:00:00,NA
2023-01-24 05:00:00,TS313,21.432135543651093,Working,2022-08-05 05:00:00,50.64866786856934,Far,TS-T2,2022-08-22 05:00:00,NA
2023-01-24 06:00:00,TS313,20.55237264502175,Down,2022-11-11 06:00:00,32.317030443723155,Medium,TS-T2,2022-11-04 06:00:00,NA
2023-01-24 07:00:00,TS313,23.60151299575878,Needs Maintenance,2022-10-28 07:00:00,39.861521039129,Far,TS-T2,2022-11-12 07:00:00,NA
2023-01-24 08:00:00,TS313,21.250545089617393,Needs Maintenance,2022-09-15 08:00:00,48.414888385993606,Medium,TS-T2,2022-08-05 08:00:00,NA
2023-01-24 09:00:00,TS313,21.883720379596134,Working,2022-09-10 09:00:00,44.47001360146464,Far,TS-T2,2022-11-13 09:00:00,NA
2023-01-24 10:00:00,TS313,22.520723227249075,Working,2022-09-30 10:00:00,42.51036528091822,Near,TS-T2,2022-12-01 10:00:00,NA
2023-01-24 11:00:00,TS313,21.38616200398079,Working,2022-10-20 11:00:00,37.05891417593098,Far,TS-T2,2022-09-22 11:00:00,NA
2023-01-24 12:00:00,TS313,23.35563491079248,Working,2022-10-06 12:00:00,33.2492874092097,Far,TS-T2,2022-08-15 12:00:00,NA
2023-01-24 13:00:00,TS313,22.251760114838365,Working,2022-11-29 13:00:00,45.575742458827634,Medium,TS-T2,2022-10-04 13:00:00,NA
2023-01-24 14:00:00,TS313,19.85090457507062,Needs Maintenance,2022-09-19 14:00:00,49.69873826338953,Medium,TS-T2,2022-08-25 14:00:00,NA
2023-01-24 15:00:00,TS313,23.12443709932443,Working,2022-08-03 15:00:00,33.386641495102694,Medium,TS-T2,2022-12-09 15:00:00,NA
2023-01-24 16:00:00,TS313,22.437814361857605,Working,2022-08-16 16:00:00,32.54643681572538,Near,TS-T2,2022-08-05 16:00:00,NA
2023-01-24 17:00:00,TS313,20.816880499619064,Working,2022-11-30 17:00:00,43.03664577140927,Medium,TS-T2,2022-11-29 17:00:00,NA
2023-01-24 18:00:00,TS313,23.791611667026817,Working,2022-11-01 18:00:00,41.76583825769205,Near,TS-T2,2022-12-01 18:00:00,NA
2023-01-24 19:00:00,TS313,22.05763267927123,Working,2022-09-22 19:00:00,41.53877830687351,Medium,TS-T2,2022-10-23 19:00:00,NA
2023-01-24 20:00:00,TS313,20.60470405208236,Working,2022-08-20 20:00:00,32.71604664717783,Medium,TS-T2,2022-10-26 20:00:00,NA
2023-01-24 21:00:00,TS313,21.269155177179314,Working,2022-10-27 21:00:00,30.900653321695938,Near,TS-T2,2022-09-27 21:00:00,NA
2023-01-24 22:00:00,TS313,23.0349927297753,Working,2022-08-06 22:00:00,40.9976886327737,Far,TS-T2,2022-08-04 22:00:00,NA
2023-01-24 23:00:00,TS313,23.136030034210233,Working,2022-09-13 23:00:00,46.91719811017823,Medium,TS-T2,2022-09-17 23:00:00,E303
2023-01-25 00:00:00,TS313,21.039731874986224,Working,2022-11-25 00:00:00,60.235282670853735,Near,TS-T2,2022-09-19 00:00:00,NA
2023-01-25 01:00:00,TS313,23.758724725348575,Working,2022-11-28 01:00:00,38.0941796423783,Medium,TS-T2,2022-10-10 01:00:00,NA
2023-01-25 02:00:00,TS313,19.42884049735778,Working,2022-09-11 02:00:00,40.773127376860785,Medium,TS-T2,2022-12-10 02:00:00,NA
2023-01-25 03:00:00,TS313,21.966693220994394,Working,2022-09-13 03:00:00,40.65312157836617,Medium,TS-T2,2022-08-27 03:00:00,NA
2023-01-25 04:00:00,TS313,23.205443901415038,Needs Maintenance,2022-11-18 04:00:00,38.81068642318801,Medium,TS-T2,2022-11-13 04:00:00,NA
2023-01-25 05:00:00,TS313,22.574317180084986,Needs Maintenance,2022-08-29 05:00:00,61.98080571825818,Medium,TS-T2,2022-08-14 05:00:00,NA
2023-01-25 06:00:00,TS313,22.201515326552673,Working,2022-09-08 06:00:00,43.952244132045806,Far,TS-T2,2022-10-28 06:00:00,NA
2023-01-25 07:00:00,TS313,23.515745690903444,Working,2022-12-10 07:00:00,46.03154001590697,Medium,TS-T2,2022-08-21 07:00:00,NA
2023-01-25 08:00:00,TS313,21.264438538075574,Working,2022-09-27 08:00:00,38.57557116823608,Medium,TS-T2,2022-08-13 08:00:00,NA
2023-01-25 09:00:00,TS313,21.952420283632748,Working,2022-12-21 09:00:00,43.654124442374,Medium,TS-T2,2022-08-09 09:00:00,NA
2023-01-25 10:00:00,TS313,26.832221613459826,Working,2022-11-26 10:00:00,53.823177587365606,Medium,TS-T2,2022-10-29 10:00:00,NA
2023-01-25 11:00:00,TS313,23.032006140111555,Working,2022-11-01 11:00:00,45.39551499911116,Near,TS-T2,2022-08-10 11:00:00,NA
2023-01-25 12:00:00,TS313,19.97421306984482,Needs Maintenance,2022-08-27 12:00:00,32.70776765824972,Far,TS-T2,2022-10-26 12:00:00,NA
2023-01-25 13:00:00,TS313,17.180751578542303,Working,2022-12-26 13:00:00,54.74057879861019,Far,TS-T2,2022-11-30 13:00:00,NA
2023-01-25 14:00:00,TS313,19.285699708822534,Working,2022-11-25 14:00:00,49.636052512141035,Near,TS-T2,2022-11-07 14:00:00,NA
2023-01-25 15:00:00,TS313,20.793083060794864,Needs Maintenance,2022-12-01 15:00:00,37.37439537784684,Far,TS-T2,2022-10-30 15:00:00,NA
2023-01-25 16:00:00,TS313,19.293115777359386,Down,2022-11-09 16:00:00,58.249470134608714,Near,TS-T2,2022-11-03 16:00:00,NA
2023-01-25 17:00:00,TS313,18.996909594995838,Down,2022-12-13 17:00:00,55.257539332517965,Far,TS-T2,2022-10-10 17:00:00,NA
2023-01-25 18:00:00,TS313,23.9396080003855,Working,2022-08-20 18:00:00,37.20027411750388,Far,TS-T2,2022-08-14 18:00:00,NA
2023-01-25 19:00:00,TS313,21.21576104664438,Working,2022-11-25 19:00:00,39.713434319667584,Medium,TS-T2,2022-12-20 19:00:00,NA
2023-01-25 20:00:00,TS313,19.381464077693412,Working,2022-10-20 20:00:00,38.70006557491991,Far,TS-T2,2022-08-12 20:00:00,NA
2023-01-25 21:00:00,TS313,22.926655632434528,Working,2022-09-23 21:00:00,49.46135044019623,Medium,TS-T2,2022-08-08 21:00:00,NA
2023-01-25 22:00:00,TS313,21.911849682861792,Needs Maintenance,2022-12-22 22:00:00,58.12273723179958,Near,TS-T2,2022-08-12 22:00:00,NA
2023-01-25 23:00:00,TS313,19.73037915968461,Working,2022-12-19 23:00:00,60.04846357164739,Far,TS-T2,2022-12-23 23:00:00,NA
2023-01-26 00:00:00,TS313,19.83003695084611,Working,2022-10-03 00:00:00,44.220827597534424,Far,TS-T2,2022-08-16 00:00:00,NA
2023-01-26 01:00:00,TS313,21.4686002010048,Working,2022-10-30 01:00:00,34.305761872207675,Medium,TS-T2,2022-12-13 01:00:00,NA
2023-01-26 02:00:00,TS313,18.622632771003275,Needs Maintenance,2022-09-08 02:00:00,31.001503341951782,Medium,TS-T2,2022-12-08 02:00:00,NA
2023-01-26 03:00:00,TS313,22.800984426194496,Working,2022-11-11 03:00:00,32.962278493030325,Far,TS-T2,2022-10-29 03:00:00,NA
2023-01-26 04:00:00,TS313,26.27057347170181,Working,2022-12-13 04:00:00,65.6479585303472,Far,TS-T2,2022-08-01 04:00:00,E302
2023-01-26 05:00:00,TS313,22.69379404868313,Working,2022-11-19 05:00:00,38.18433277428004,Far,TS-T2,2022-12-07 05:00:00,NA
2023-01-26 06:00:00,TS313,23.113172963284867,Needs Maintenance,2022-08-06 06:00:00,60.458447916407565,Far,TS-T2,2022-09-05 06:00:00,NA
2023-01-26 07:00:00,TS313,19.380010832745107,Working,2022-11-12 07:00:00,41.34620303899298,Near,TS-T2,2022-10-13 07:00:00,NA
2023-01-26 08:00:00,TS313,21.296784219742914,Working,2022-09-01 08:00:00,31.545122169403577,Far,TS-T2,2022-09-25 08:00:00,NA
2023-01-26 09:00:00,TS313,22.837041478299746,Working,2022-11-09 09:00:00,50.541131176335654,Medium,TS-T2,2022-10-27 09:00:00,NA
2023-01-26 10:00:00,TS313,18.238029665029938,Working,2022-09-29 10:00:00,31.962976951519867,Medium,TS-T2,2022-12-20 10:00:00,NA
2023-01-26 11:00:00,TS313,21.667913380786402,Needs Maintenance,2022-10-18 11:00:00,52.946787213624184,Far,TS-T2,2022-10-19 11:00:00,NA
2023-01-26 12:00:00,TS313,21.71748390808195,Needs Maintenance,2022-12-02 12:00:00,45.332871847958955,Medium,TS-T2,2022-09-18 12:00:00,NA
2023-01-26 13:00:00,TS313,23.70105175373169,Working,2022-12-16 13:00:00,37.30457402050813,Far,TS-T2,2022-09-08 13:00:00,NA
2023-01-26 14:00:00,TS313,23.948682636891327,Working,2022-07-31 14:00:00,54.684437092774445,Medium,TS-T2,2022-12-16 14:00:00,NA
2023-01-26 15:00:00,TS313,22.53448639190934,Down,2022-09-23 15:00:00,69.97212641319592,Far,TS-T2,2022-09-22 15:00:00,NA
2023-01-26 16:00:00,TS313,23.834257415152628,Working,2022-09-15 16:00:00,35.72899941005575,Near,TS-T2,2022-11-07 16:00:00,NA
2023-01-26 17:00:00,TS313,22.737160753806382,Working,2022-10-07 17:00:00,53.33592251454803,Medium,TS-T2,2022-09-04 17:00:00,NA
2023-01-26 18:00:00,TS313,24.7042369190828,Working,2022-12-15 18:00:00,33.34225392078303,Medium,TS-T2,2022-12-22 18:00:00,NA
2023-01-26 19:00:00,TS313,20.48635821813815,Working,2022-12-11 19:00:00,49.628497483960274,Near,TS-T2,2022-12-04 19:00:00,NA
2023-01-26 20:00:00,TS313,23.455082412813653,Working,2022-08-26 20:00:00,49.492628948337455,Far,TS-T2,2022-11-21 20:00:00,NA
2023-01-26 21:00:00,TS313,18.23117005153278,Working,2022-10-23 21:00:00,52.57768115588195,Medium,TS-T2,2022-12-16 21:00:00,NA
2023-01-26 22:00:00,TS313,21.46195460806255,Down,2022-09-28 22:00:00,43.207006820249305,Medium,TS-T2,2022-10-01 22:00:00,NA
2023-01-26 23:00:00,TS313,21.80135615621493,Down,2022-09-24 23:00:00,46.35764885275758,Medium,TS-T2,2022-08-20 23:00:00,NA
2023-01-27 00:00:00,TS313,20.871559437537748,Working,2022-10-25 00:00:00,37.93485923008306,Near,TS-T2,2022-11-16 00:00:00,NA
2023-01-27 01:00:00,TS313,23.911357564231928,Working,2022-08-07 01:00:00,46.38171815426048,Medium,TS-T2,2022-09-27 01:00:00,NA
2023-01-27 02:00:00,TS313,22.035701907629363,Working,2022-11-05 02:00:00,61.14301773081254,Medium,TS-T2,2022-11-26 02:00:00,NA
2023-01-27 03:00:00,TS313,21.639309137584817,Working,2022-10-12 03:00:00,43.142124133327535,Medium,TS-T2,2022-12-28 03:00:00,NA
2023-01-27 04:00:00,TS313,20.757815781686833,Working,2022-11-17 04:00:00,38.912400253790125,Far,TS-T2,2022-10-02 04:00:00,NA
2023-01-27 05:00:00,TS313,21.718418579904302,Working,2022-08-06 05:00:00,52.947925888250204,Medium,TS-T2,2022-11-03 05:00:00,NA
2023-01-27 06:00:00,TS313,23.265464907475693,Working,2022-12-27 06:00:00,48.793191187164766,Far,TS-T2,2022-09-19 06:00:00,NA
2023-01-27 07:00:00,TS313,18.248772371321927,Needs Maintenance,2022-12-23 07:00:00,37.573520600564024,Medium,TS-T2,2022-11-06 07:00:00,NA
2023-01-27 08:00:00,TS313,23.449754175173346,Working,2022-11-22 08:00:00,67.9732506113444,Far,TS-T2,2022-10-25 08:00:00,NA
2023-01-27 09:00:00,TS313,20.579949193087423,Down,2022-08-05 09:00:00,43.291090973103884,Far,TS-T2,2022-08-09 09:00:00,NA
2023-01-27 10:00:00,TS313,18.467086666809116,Needs Maintenance,2022-12-03 10:00:00,55.64679453591235,Medium,TS-T2,2022-09-20 10:00:00,NA
2023-01-27 11:00:00,TS313,22.829449275739673,Working,2022-12-19 11:00:00,63.9544405887675,Medium,TS-T2,2022-10-25 11:00:00,E301
2023-01-27 12:00:00,TS313,25.179967024286306,Working,2022-11-24 12:00:00,33.69319730612519,Far,TS-T2,2022-10-04 12:00:00,NA
2023-01-27 13:00:00,TS313,21.996436778852903,Working,2022-08-17 13:00:00,30.089805143553487,Medium,TS-T2,2022-09-17 13:00:00,NA
2023-01-27 14:00:00,TS313,19.418876977765187,Working,2022-08-27 14:00:00,50.06194860671425,Medium,TS-T2,2022-09-06 14:00:00,NA
2023-01-27 15:00:00,TS313,18.317329011988896,Working,2022-11-29 15:00:00,31.09882356976703,Medium,TS-T2,2022-11-03 15:00:00,NA
2023-01-27 16:00:00,TS313,18.282074339869496,Working,2022-08-26 16:00:00,61.47251339332621,Far,TS-T2,2022-11-15 16:00:00,NA
2023-01-27 17:00:00,TS313,27.291089486553254,Working,2022-10-12 17:00:00,50.543142592029795,Medium,TS-T2,2022-10-13 17:00:00,NA
2023-01-27 18:00:00,TS313,23.53162108075035,Working,2022-09-02 18:00:00,64.2345292190929,Far,TS-T2,2022-09-29 18:00:00,NA
2023-01-27 19:00:00,TS313,21.991985681091602,Working,2022-11-18 19:00:00,63.398473917847745,Far,TS-T2,2022-09-27 19:00:00,NA
2023-01-27 20:00:00,TS313,22.980860366727224,Working,2022-09-09 20:00:00,62.13606404803037,Far,TS-T2,2022-09-18 20:00:00,NA
2023-01-27 21:00:00,TS313,19.33456942385031,Working,2022-12-22 21:00:00,36.3501980784526,Medium,TS-T2,2022-08-21 21:00:00,NA
2023-01-27 22:00:00,TS313,21.929778431601203,Needs Maintenance,2022-11-16 22:00:00,44.946280925791555,Medium,TS-T2,2022-10-03 22:00:00,NA
2023-01-27 23:00:00,TS313,26.072479936144944,Working,2022-08-02 23:00:00,56.48691182618232,Near,TS-T2,2022-08-03 23:00:00,NA
2023-01-28 00:00:00,TS313,25.677124723712417,Working,2022-08-16 00:00:00,55.26880202758076,Medium,TS-T2,2022-08-19 00:00:00,NA
2023-01-28 01:00:00,TS313,21.695952614203577,Needs Maintenance,2022-12-09 01:00:00,40.718211434481496,Far,TS-T2,2022-08-22 01:00:00,NA
2023-01-28 02:00:00,TS313,20.47578169713961,Needs Maintenance,2022-10-25 02:00:00,58.666794245635785,Medium,TS-T2,2022-08-13 02:00:00,NA
2023-01-28 03:00:00,TS313,21.279556158279465,Working,2022-09-13 03:00:00,56.051443545000794,Far,TS-T2,2022-12-02 03:00:00,NA
2023-01-28 04:00:00,TS313,21.566787854752597,Working,2022-09-17 04:00:00,35.19300217001396,Medium,TS-T2,2022-08-20 04:00:00,NA
2023-01-28 05:00:00,TS313,25.18814476612064,Needs Maintenance,2022-08-16 05:00:00,38.912295637970395,Near,TS-T2,2022-08-14 05:00:00,NA
2023-01-28 06:00:00,TS313,21.45663432884232,Needs Maintenance,2022-09-09 06:00:00,48.02095523487189,Medium,TS-T2,2022-10-19 06:00:00,NA
2023-01-28 07:00:00,TS313,22.145060767812122,Needs Maintenance,2022-09-01 07:00:00,49.36593209845503,Near,TS-T2,2022-10-22 07:00:00,NA
2023-01-28 08:00:00,TS313,21.37828385500652,Working,2022-09-11 08:00:00,59.25919873733264,Medium,TS-T2,2022-11-16 08:00:00,NA
2023-01-28 09:00:00,TS313,19.92389026323498,Working,2022-10-17 09:00:00,56.35114423594803,Medium,TS-T2,2022-08-31 09:00:00,NA
2023-01-28 10:00:00,TS313,20.906524233861056,Working,2022-12-04 10:00:00,48.473211073050855,Far,TS-T2,2022-09-22 10:00:00,E302
2023-01-28 11:00:00,TS313,21.098912953639726,Needs Maintenance,2022-08-11 11:00:00,34.12107770682097,Far,TS-T2,2022-11-03 11:00:00,NA
2023-01-28 12:00:00,TS313,17.188284835015974,Working,2022-08-21 12:00:00,54.21353277723652,Medium,TS-T2,2022-09-26 12:00:00,E301
2023-01-28 13:00:00,TS313,21.091269300866,Working,2022-08-12 13:00:00,30.10390565975449,Far,TS-T2,2022-10-15 13:00:00,E302
2023-01-28 14:00:00,TS313,21.81273187708448,Working,2022-12-23 14:00:00,52.63239201091743,Far,TS-T2,2022-10-24 14:00:00,NA
2023-01-28 15:00:00,TS313,20.82087667175894,Working,2022-09-05 15:00:00,34.526717695115906,Near,TS-T2,2022-09-06 15:00:00,NA
2023-01-28 16:00:00,TS313,22.43670821847187,Working,2022-10-22 16:00:00,30.36441249721427,Medium,TS-T2,2022-09-21 16:00:00,NA
2023-01-28 17:00:00,TS313,18.64117170394294,Working,2022-11-27 17:00:00,45.077091423795125,Near,TS-T2,2022-09-14 17:00:00,NA
2023-01-28 18:00:00,TS313,22.86658639877465,Working,2022-10-31 18:00:00,50.517358604849036,Near,TS-T2,2022-09-12 18:00:00,E302
2023-01-28 19:00:00,TS313,22.84954829860252,Working,2022-10-04 19:00:00,57.2232816766462,Far,TS-T2,2022-12-28 19:00:00,NA
2023-01-28 20:00:00,TS313,20.260685129201157,Working,2022-12-04 20:00:00,57.38534246149638,Medium,TS-T2,2022-12-20 20:00:00,E301
2023-01-28 21:00:00,TS313,23.181570897976,Needs Maintenance,2022-08-02 21:00:00,64.57839410762828,Near,TS-T2,2022-12-08 21:00:00,NA
2023-01-28 22:00:00,TS313,16.753375739041722,Working,2022-12-01 22:00:00,39.64518736299215,Near,TS-T2,2022-10-19 22:00:00,NA
2023-01-28 23:00:00,TS313,21.996862516685407,Needs Maintenance,2022-10-14 23:00:00,37.21994987491368,Medium,TS-T2,2022-09-21 23:00:00,NA
2023-01-29 00:00:00,TS313,21.02411449300859,Working,2022-11-08 00:00:00,69.85003072638415,Medium,TS-T2,2022-10-11 00:00:00,NA
2023-01-29 01:00:00,TS313,22.854043735909812,Working,2022-09-13 01:00:00,49.49381088600077,Medium,TS-T2,2022-12-05 01:00:00,NA
2023-01-29 02:00:00,TS313,20.904390980510428,Working,2022-08-26 02:00:00,57.07841073711258,Far,TS-T2,2022-12-02 02:00:00,NA
2023-01-29 03:00:00,TS313,22.066037779481576,Needs Maintenance,2022-08-19 03:00:00,50.387619165314945,Near,TS-T2,2022-11-16 03:00:00,NA
2023-01-29 04:00:00,TS313,21.72390352542754,Working,2022-10-20 04:00:00,40.62155341285337,Far,TS-T2,2022-08-06 04:00:00,E302
2023-01-29 05:00:00,TS313,19.809372742531178,Needs Maintenance,2022-08-28 05:00:00,47.2320168682361,Medium,TS-T2,2022-08-12 05:00:00,NA
2023-01-29 06:00:00,TS313,22.03789670474682,Working,2022-09-30 06:00:00,32.43795959482711,Far,TS-T2,2022-11-29 06:00:00,NA
2023-01-29 07:00:00,TS313,18.270170397941286,Working,2022-12-05 07:00:00,66.58008635188801,Medium,TS-T2,2022-12-10 07:00:00,NA
2023-01-29 08:00:00,TS313,24.99825944363652,Working,2022-11-25 08:00:00,41.868286739772714,Near,TS-T2,2022-10-06 08:00:00,NA
2023-01-29 09:00:00,TS313,22.23262253954666,Working,2022-10-20 09:00:00,65.96351518619723,Medium,TS-T2,2022-12-07 09:00:00,NA
2023-01-29 10:00:00,TS313,19.823351044931783,Working,2022-12-18 10:00:00,47.38025201799506,Medium,TS-T2,2022-09-30 10:00:00,NA
2023-01-29 11:00:00,TS313,22.178424891291005,Working,2022-08-21 11:00:00,50.61452941441385,Medium,TS-T2,2022-12-14 11:00:00,NA
2023-01-29 12:00:00,TS313,22.316954131041363,Working,2022-09-15 12:00:00,63.78283275533809,Near,TS-T2,2022-12-11 12:00:00,NA
2023-01-29 13:00:00,TS313,19.420642964940686,Working,2022-08-22 13:00:00,67.37953359448187,Far,TS-T2,2022-12-21 13:00:00,NA
2023-01-29 14:00:00,TS313,21.597026882938966,Working,2022-09-12 14:00:00,43.86457439779231,Medium,TS-T2,2022-09-18 14:00:00,NA
2023-01-29 15:00:00,TS313,22.006545077356748,Working,2022-12-19 15:00:00,30.08504135746442,Far,TS-T2,2022-10-31 15:00:00,NA
2023-01-29 16:00:00,TS313,18.1756380576152,Working,2022-09-26 16:00:00,62.17213994318513,Near,TS-T2,2022-11-12 16:00:00,NA
2023-01-29 17:00:00,TS313,25.194710897875645,Working,2022-08-28 17:00:00,66.06649942778137,Far,TS-T2,2022-08-24 17:00:00,NA
2023-01-29 18:00:00,TS313,21.834672132974365,Working,2022-10-29 18:00:00,37.2784614253895,Far,TS-T2,2022-09-05 18:00:00,NA
2023-01-29 19:00:00,TS313,23.117307361951738,Working,2022-09-11 19:00:00,30.925498107145472,Near,TS-T2,2022-08-20 19:00:00,NA
2023-01-29 20:00:00,TS313,20.784714831903333,Needs Maintenance,2022-11-12 20:00:00,68.1440728188132,Medium,TS-T2,2022-10-31 20:00:00,E301
2023-01-29 21:00:00,TS313,18.66257908128039,Working,2022-08-21 21:00:00,64.78069890513984,Medium,TS-T2,2022-12-08 21:00:00,NA
2023-01-29 22:00:00,TS313,23.54767249032157,Working,2022-12-08 22:00:00,38.42803108856489,Far,TS-T2,2022-12-03 22:00:00,E302
2023-01-29 23:00:00,TS313,21.22522634134676,Working,2022-11-20 23:00:00,68.55128296558641,Medium,TS-T2,2022-11-13 23:00:00,NA
2023-01-30 00:00:00,TS313,20.129797007403806,Working,2022-09-27 00:00:00,50.717784447087375,Medium,TS-T2,2022-12-24 00:00:00,NA
2023-01-30 01:00:00,TS313,20.23779214546889,Working,2022-10-12 01:00:00,69.53329285100504,Near,TS-T2,2022-09-14 01:00:00,NA
2023-01-30 02:00:00,TS313,21.14585059947035,Working,2022-12-14 02:00:00,31.9207823411758,Medium,TS-T2,2022-09-25 02:00:00,NA
2023-01-30 03:00:00,TS313,18.0647607193124,Needs Maintenance,2022-10-17 03:00:00,60.2131190270882,Far,TS-T2,2022-08-11 03:00:00,NA
2023-01-30 04:00:00,TS313,21.63032388205129,Working,2022-10-20 04:00:00,64.4279947566386,Medium,TS-T2,2022-10-17 04:00:00,NA
2023-01-30 05:00:00,TS313,22.625022186215915,Needs Maintenance,2022-12-21 05:00:00,55.621145323008726,Near,TS-T2,2022-11-26 05:00:00,NA
2023-01-30 06:00:00,TS313,23.570763112014205,Working,2022-09-29 06:00:00,54.25926236026043,Medium,TS-T2,2022-11-08 06:00:00,NA
2023-01-30 07:00:00,TS313,19.289305511382796,Working,2022-12-21 07:00:00,48.73199089563061,Near,TS-T2,2022-12-14 07:00:00,NA
2023-01-30 08:00:00,TS313,18.16932317732818,Working,2022-08-07 08:00:00,39.43040502325921,Near,TS-T2,2022-10-24 08:00:00,NA
2023-01-30 09:00:00,TS313,19.34242542611294,Needs Maintenance,2022-11-07 09:00:00,68.32688129042475,Near,TS-T2,2022-10-28 09:00:00,E303
2023-01-30 10:00:00,TS313,20.053746229242364,Working,2022-11-16 10:00:00,42.846589056623756,Medium,TS-T2,2022-09-24 10:00:00,NA
2023-01-30 11:00:00,TS313,20.827003885458407,Working,2022-10-20 11:00:00,45.929305456789535,Medium,TS-T2,2022-11-11 11:00:00,NA
2023-01-30 12:00:00,TS313,21.460144879592594,Working,2022-10-25 12:00:00,35.77423435723648,Far,TS-T2,2022-08-23 12:00:00,NA
2023-01-30 13:00:00,TS313,26.06497550120806,Working,2022-08-05 13:00:00,39.08455747281774,Medium,TS-T2,2022-08-22 13:00:00,NA
2023-01-30 14:00:00,TS313,19.852680419207346,Needs Maintenance,2022-08-26 14:00:00,36.9792469556909,Far,TS-T2,2022-10-08 14:00:00,NA
2023-01-30 15:00:00,TS313,21.08230759543138,Working,2022-10-19 15:00:00,57.13952832929235,Medium,TS-T2,2022-09-19 15:00:00,NA
2023-01-30 16:00:00,TS313,24.152606012162096,Working,2022-09-11 16:00:00,60.90216567770128,Near,TS-T2,2022-09-21 16:00:00,NA
2023-01-30 17:00:00,TS313,24.46847210909474,Working,2022-09-03 17:00:00,35.89313186879893,Medium,TS-T2,2022-11-03 17:00:00,E303
2023-01-30 18:00:00,TS313,18.974814547575843,Working,2022-08-12 18:00:00,32.08324068787498,Far,TS-T2,2022-11-20 18:00:00,E303
2023-01-30 19:00:00,TS313,24.632455370665085,Working,2022-11-17 19:00:00,43.99780811837086,Far,TS-T2,2022-11-20 19:00:00,E303
2023-01-30 20:00:00,TS313,22.97575012567306,Working,2022-11-19 20:00:00,59.74517142361879,Medium,TS-T2,2022-11-03 20:00:00,E301
2023-01-30 21:00:00,TS313,18.94578800422478,Needs Maintenance,2022-11-23 21:00:00,66.55762624960771,Far,TS-T2,2022-10-01 21:00:00,NA
2023-01-30 22:00:00,TS313,21.17831246043953,Working,2022-12-21 22:00:00,34.83638828430335,Far,TS-T2,2022-09-01 22:00:00,NA
2023-01-30 23:00:00,TS313,19.84353500462199,Working,2022-08-17 23:00:00,57.285950212424694,Far,TS-T2,2022-11-14 23:00:00,E303
2023-01-31 00:00:00,TS313,26.081829169464722,Working,2022-08-30 00:00:00,42.80422666663786,Far,TS-T2,2022-11-24 00:00:00,NA
2023-01-31 01:00:00,TS313,23.764795728043197,Working,2022-10-02 01:00:00,30.947815254001615,Near,TS-T2,2022-09-28 01:00:00,NA
2023-01-31 02:00:00,TS313,23.609238863680318,Working,2022-08-19 02:00:00,43.57563287191486,Medium,TS-T2,2022-10-28 02:00:00,NA
2023-01-31 03:00:00,TS313,19.355301016807044,Working,2022-10-21 03:00:00,60.16841608952403,Near,TS-T2,2022-09-10 03:00:00,NA
2023-01-31 04:00:00,TS313,16.736466460919736,Needs Maintenance,2022-08-11 04:00:00,47.10779280404084,Medium,TS-T2,2022-08-28 04:00:00,NA
2023-01-31 05:00:00,TS313,23.343597295827433,Working,2022-08-08 05:00:00,33.595640912623836,Medium,TS-T2,2022-09-25 05:00:00,NA
2023-01-31 06:00:00,TS313,20.338706817349056,Down,2022-10-08 06:00:00,52.94318690296366,Medium,TS-T2,2022-09-12 06:00:00,NA
2023-01-31 07:00:00,TS313,25.021775423729203,Working,2022-08-24 07:00:00,48.042460537666884,Medium,TS-T2,2022-10-01 07:00:00,E301
2023-01-31 08:00:00,TS313,20.620935154132113,Needs Maintenance,2022-09-13 08:00:00,38.33978193904064,Medium,TS-T2,2022-08-18 08:00:00,NA
2023-01-31 09:00:00,TS313,23.24622160093948,Down,2022-09-21 09:00:00,31.376065865082303,Far,TS-T2,2022-12-30 09:00:00,NA
2023-01-31 10:00:00,TS313,21.69863131489485,Working,2022-12-28 10:00:00,34.347287238590475,Medium,TS-T2,2022-08-15 10:00:00,NA
2023-01-31 11:00:00,TS313,21.835144904393506,Working,2022-10-11 11:00:00,53.15257862679432,Medium,TS-T2,2022-12-15 11:00:00,NA
2023-01-31 12:00:00,TS313,20.672385848132414,Working,2022-10-17 12:00:00,66.99296275914429,Medium,TS-T2,2022-09-10 12:00:00,NA
2023-01-31 13:00:00,TS313,20.121005476163695,Working,2022-12-29 13:00:00,55.613994277578776,Far,TS-T2,2022-08-15 13:00:00,NA
2023-01-31 14:00:00,TS313,20.522379382519176,Working,2022-11-27 14:00:00,69.64857190485188,Far,TS-T2,2022-11-02 14:00:00,NA
